0
22.1272
30.224
35.8281
40.2609
44.01
47.2458
50.1809
52.8263
55.2829
57.5806
59.6949
61.7042
63.5592
65.3514
67.0624
68.7048
70.2927
71.8391
73.3471
74.7966
76.1971
77.5606
78.9108
80.2512
81.5641
82.852
84.1252
85.3695
86.6129
87.8616
89.0762
90.2695
91.4417
92.598
93.7472
94.8649
95.9787
97.0783
98.1646
99.2231
100.266
101.29
102.306
103.331
104.342
105.333
106.311
107.273
108.227
109.159
110.087
111.01
111.939
112.852
113.757
114.644
115.52
116.386
117.243
118.098
118.957
119.807
120.647
121.478
122.298
123.104
123.907
124.728
125.549
126.323
127.039
127.73
128.455
129.195
129.92
130.65
131.389
132.135
132.874
133.609
134.347
135.088
135.819
136.556
137.286
138.005
138.731
139.452
140.17
140.894
141.616
142.326
143.024
143.739
144.451
145.155
145.845
146.544
147.247
147.951
148.652
149.35
150.046
150.733
151.427
152.124
152.813
153.486
154.156
154.833
155.524
156.219
156.913
157.578
158.237
158.896
159.561
160.227
160.891
161.547
162.197
162.836
163.493
164.158
164.822
165.477
166.128
166.785
167.441
168.095
168.739
169.373
170.001
170.637
171.274
171.91
172.565
173.216
173.849
174.479
175.111
175.754
176.394
177.03
177.642
178.257
178.875
179.497
180.118
180.736
181.358
181.985
182.608
183.222
183.821
184.437
185.061
185.675
186.298
186.929
187.556
188.186
188.82
189.427
190.021
190.604
191.206
191.847
192.461
193.064
193.65
194.247
194.86
195.472
196.086
196.712
197.327
197.932
198.535
199.142
199.76
200.386
201.016
201.633
202.245
202.849
203.46
204.073
204.689
205.303
205.916
206.55
207.181
207.795
208.412
209.03
209.652
210.27
210.884
211.525
212.168
212.799
213.419
214.035
214.679
215.328
215.982
216.649
217.299
217.932
218.57
219.21
219.854
220.54
221.224
221.881
222.509
223.141
223.813
224.473
225.131
225.799
226.482
227.169
227.847
228.518
229.188
229.858
230.568
231.285
231.999
232.737
233.442
234.126
234.803
235.561
236.351
237.13
237.87
238.629
239.384
240.148
240.987
241.829
242.668
243.533
244.42
245.359
246.394
247.475
248.6
249.748
251.362
253.217
255
